price,name,yearOfRegistration,monthOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,vehicleType
699,Hyundai_Galloper_2.5_TD_4x4___17_Zoll_Alus,2001,6,manuell,99,andere,150000,diesel,hyundai,suv
2450,Daewoo_Kalos_1.4_SE,2003,3,manuell,83,kalos,80000,benzin,daewoo,kleinwagen
7499,Mercedes_Benz_C_200_CDI_Sportcoupe_Sport_Edition,2006,4,manuell,122,c_klasse,100000,diesel,mercedes_benz,coupe
33900,Audi_S5_Cabrio_S_tronic,2009,7,automatik,333,andere,60000,benzin,audi,cabrio
2350,Smart_Cabrio___TOP_Zustand___wenige_KM,2000,5,automatik,54,fortwo,80000,benzin,smart,kleinwagen
1800,Opel_corsa,2016,0,,0,corsa,150000,benzin,opel,
500,Punto_Cabrio_1.2,1996,1,manuell,60,punto,125000,benzin,fiat,cabrio
7900,Volkswagen_Golf_1.4_Trendline_schwarz,2008,4,manuell,80,golf,60000,benzin,volkswagen,limousine
2222,VW_Golf_1.6_TDI,2016,8,manuell,90,golf,150000,,volkswagen,
33000,BMW_M135i_Sport_Aut.,2014,5,automatik,320,m_reihe,30000,benzin,bmw,limousine
3150,Chrysler_PT_Cruiser_2.2_CRD_Touring_Facelift__Navi,2006,9,manuell,150,ptcruiser,150000,diesel,chrysler,kombi
19790,Audi__A3_Sportback_Attraction,2014,3,manuell,105,a3,20000,benzin,audi,limousine
8500,Golf_GTD_DSG_DCC_Pano_Navi_Sound_Sthzg,2014,10,automatik,185,golf,20000,diesel,volkswagen,limousine
11300,Volkswagen_Golf,2011,3,automatik,105,golf,40000,diesel,volkswagen,limousine
19900,"Mercedes_Benz_C_250_T_CDI__SPORTPAKET_AMG__18""__AHK__COMAND",2010,9,manuell,204,c_klasse,125000,diesel,mercedes_benz,kombi
2600,Mazda_6_Sport_Active_Diesel_2.0_DPF__Bose__Xenon__DPF__TÜV_neu,2006,11,manuell,143,6_reihe,150000,diesel,mazda,limousine
13500,Golf_6_GTI_top_gepflegt_neuer_motor,2011,3,manuell,211,golf,60000,,volkswagen,
400,Corsa_B_1.4,1997,0,manuell,60,corsa,150000,benzin,opel,kleinwagen
650,BMW_E36_rot_ohne_TÜV,1997,9,manuell,102,3er,150000,benzin,bmw,coupe
3900,Skoda_Fabia_Kombi,2009,6,manuell,0,fabia,70000,benzin,skoda,kombi
1000,Opel_Corsa_B_ECO_1.0_Weiss,1998,6,manuell,54,corsa,125000,benzin,opel,kleinwagen
650,Audi_80_B4_2_0_90PS_euro_D3_132€_Steuer,1992,3,manuell,0,80,150000,benzin,audi,limousine
18490,BMW_520d,2011,8,manuell,184,5er,150000,diesel,bmw,limousine
1700,230CE_Bj._92_mit_TÜV__zugelassen__faehrt...,1992,8,automatik,132,e_klasse,150000,benzin,mercedes_benz,coupe
18750,Opel_Speedster_2.2,2001,3,manuell,147,andere,50000,benzin,opel,cabrio
690,VW_GOLF_3_Europe_Edition_Rechnungen_ueber_2000_€_liegen_vor!!!,1996,3,manuell,75,golf,150000,benzin,volkswagen,limousine
3990,Opel_Zafira_1.8_Klimaautomatik_AHK_7_Sitzer,2006,4,manuell,140,zafira,150000,benzin,opel,bus
8500,Mercedes_Benz_E_220_CDI_Automatik_Avantgarde_DPF,2005,9,automatik,150,e_klasse,150000,diesel,mercedes_benz,limousine
10340,Audi_A3_1.6_TDI_99g_DPF,2010,6,manuell,105,a3,125000,diesel,audi,limousine
2900,Seat_Leon_1.9_TDI_Top_Sport,2003,7,manuell,150,leon,150000,diesel,seat,limousine
8400,Citroën_C4_Picasso_THP_150_EGS6_Tendance,2009,2,automatik,150,c4,70000,benzin,citroen,bus
150,Twingo_Raritaet_4_Farben,1996,0,manuell,54,twingo,150000,benzin,renault,kleinwagen
650,OPEL_FRONTERA_4X4,1997,5,manuell,0,andere,150000,benzin,opel,suv
1780,Audi_A4_Avant_1.8,1997,10,manuell,125,a4,150000,benzin,audi,kombi
1350,Suzuki_Liana,2001,11,manuell,116,andere,150000,benzin,suzuki,bus
0,Renault_senic1_6_16v_Automatik,2001,0,automatik,0,scenic,150000,,renault,bus
0,Verkaufe_Volvo_V40_1.8_ohne_TÜV,2001,3,manuell,122,v40,150000,benzin,volvo,kombi
7599,TOP_SLK_R_170_Perlmut_Weiss_Leder_neu_...,1999,2,manuell,136,slk,150000,benzin,mercedes_benz,cabrio
25000,Porsche_996_Turbo_X50__450_PS__Tiptronic__Unfall,2003,12,automatik,450,911,60000,benzin,porsche,coupe
1599,Opel_Zafira_2.2_DTI_Njoy_7_sitze,2003,8,manuell,125,zafira,150000,diesel,opel,bus
8930,Honda_Jazz_1.2_i_VTEC_50_Jahre_Edition_Advantage,2013,3,manuell,90,jazz,60000,benzin,honda,kleinwagen
13000,Marakesch__brauner_BMW_1er__3_Tuerer__118d_mit_grosser_Ausstattung,2011,11,manuell,143,1er,125000,diesel,bmw,limousine
5900,Suzuki_SX4_1.6_VVT_4x2_Comfort_Dance,2007,7,manuell,107,andere,80000,benzin,suzuki,limousine
13000,BMW_Z4_3.0i___schwarzes_Sportcabrio,2003,6,manuell,231,z_reihe,150000,benzin,bmw,cabrio
1850,Volkswagen_Golf_4_1.6_Kupplung_und_Service_neu,1997,10,manuell,101,golf,150000,benzin,volkswagen,limousine
600,Bmw_e39_520i,1996,7,manuell,150,5er,150000,benzin,bmw,limousine
19500,BMW_Z4_sDrive23i__Navi__Leder__Xenon__SHZ__PDC__Top!,2011,2,manuell,204,z_reihe,70000,benzin,bmw,cabrio
1999,Mercedes_Benz_C_180_Sportcoupe,2001,10,manuell,129,c_klasse,150000,benzin,mercedes_benz,coupe
9990,Volswagen_Passat_1.6_FSi_Kombi_Comfortline___Automatik,2006,4,automatik,116,passat,150000,benzin,volkswagen,kombi
650,VW_Lupo_mit_TÜV,1999,1,manuell,50,lupo,150000,benzin,volkswagen,kleinwagen
550,Opel_Agila_1.0_TÜV_neu__kleines_gruenes_Osterei,2002,8,manuell,0,agila,125000,benzin,opel,kleinwagen
1999,Volkswagen_Caddy_2.0_SDI,2005,6,manuell,69,caddy,150000,diesel,volkswagen,bus
9999,Audi_A8_3.0_TDI_quattro,2005,7,automatik,232,a8,150000,diesel,audi,limousine
1950,Tausche_oder_Verkaufe_Peugeot_306_Cabriolet_Zahnriemen_neu,2000,4,manuell,89,3_reihe,150000,benzin,peugeot,cabrio
2900,Peugeot_206_CC_110_Filou,2003,9,manuell,109,2_reihe,125000,benzin,peugeot,cabrio
950,VW_POLO_TÜV_NEU,1997,5,manuell,50,polo,125000,benzin,volkswagen,kleinwagen
1600,Opel_Meriva_1.6_16V__Essentia_,2003,6,manuell,101,meriva,150000,benzin,opel,bus
4900,Volkswagen_Golf_1.4_GT_SPORT_TSI_1_HAND_SCHECKHEFT_5_TÜRIG,2008,10,manuell,140,golf,150000,benzin,volkswagen,limousine
1500,Opel_omega_B,2000,2,automatik,176,omega,150000,benzin,opel,kombi
6000,Renault_Twingo_1.2_16V_75_Quickshift_Authentique,2012,2,automatik,75,twingo,30000,benzin,renault,kleinwagen
1150,Opel_Agila,2000,11,manuell,54,agila,150000,benzin,opel,kleinwagen
500,Renault_Megane_Scenic,1998,1,manuell,114,megane,150000,benzin,renault,bus
7900,Skoda_Fabia_1.2_HTP,2010,8,manuell,69,fabia,50000,benzin,skoda,kleinwagen
9900,Mercedes_Benz_B_180_CDI,2010,1,manuell,109,b_klasse,125000,diesel,mercedes_benz,bus
1999,BMW_525tds_Executive,1995,1,manuell,143,5er,150000,diesel,bmw,limousine
5290,Seat_Ibiza_1.2_Neuer_Zustand_mit_viel_Extras!!!,2009,4,manuell,69,ibiza,90000,benzin,seat,kleinwagen
6900,VW_Tiguan_4_Motion,2007,12,manuell,140,tiguan,150000,diesel,volkswagen,andere
1200,Golf_4_1_6/Klima_Top_Zustand,2000,4,manuell,77,golf,150000,benzin,volkswagen,kombi
2950,Skoda_Fabia_2_hand_top_Fahrzeug,2018,4,manuell,0,fabia,90000,,skoda,
29500,Volvo_V60_D4_AWD_Geartronic_Summum,2014,4,automatik,181,v60,30000,diesel,volvo,kombi
8500,Audi_A4_Avant_3.0_TDI_quattro_S_Line,2005,2,automatik,204,a4,150000,diesel,audi,kombi
7100,Audi_A4_Avant_1.9_TDI_S_LINE,2004,11,manuell,131,a4,150000,diesel,audi,kombi
3800,Chevrolet_Tahoe,1995,3,automatik,200,andere,150000,benzin,chevrolet,suv
10999,Audi_A3_2.0_TDI_Sportback_DPF__DSG__S_tronic_Ambiente,2009,4,automatik,140,a3,150000,diesel,audi,kombi
2650,Chevrolet_Kalos_1.4_16V_SX_Sport____Lederausstattung__,2006,3,manuell,94,andere,125000,benzin,chevrolet,kleinwagen
4700,Volkswagen_Passat_Variant_2.0_TDI_DPF_Highline,2006,4,manuell,140,passat,150000,diesel,volkswagen,kombi
5990,Peugeot_1007_110_2_Tronic_Sport,2007,8,automatik,109,1_reihe,50000,benzin,peugeot,kombi
4400,Mercedes_Benz_w123,1981,5,manuell,109,andere,150000,benzin,mercedes_benz,limousine
0,Renault_Twingo_Lazuli_1_2_mit_Faltdacht__VB,2004,6,manuell,60,twingo,150000,benzin,renault,kleinwagen
300,Ford_Fiesta,1998,0,manuell,59,fiesta,150000,benzin,ford,kleinwagen
19900,Audi_A3_1.4_TFSI_cylinder_on_demand_ultra_Sportba...,2014,8,manuell,150,a3,30000,benzin,audi,kombi
4600,Volkswagen_Passat_Variant_2.0_TDI_DPF_Comfortline_Family,2006,5,manuell,136,passat,150000,diesel,volkswagen,kombi
15000,Mazda_6_Sport_Kombi_2.2_CD_DPF,2012,1,manuell,163,6_reihe,125000,diesel,mazda,kombi
350,Ford_Mondeo_1.6_TÜV_1/18_Bastlerfahrzeug,1996,7,manuell,0,mondeo,150000,benzin,ford,limousine
14499,BMW_320d_Coupe,2010,3,manuell,184,3er,150000,diesel,bmw,coupe
3999,Alfa_Romeo_147_1.6_Twin_Spark_ECO_Distinctive_72000Tkm,2006,3,manuell,105,147,80000,benzin,alfa_romeo,limousine
790,Passat_1.6L,1997,0,manuell,0,passat,150000,,volkswagen,limousine
540,Nissan_100_NX_Targa__Dach_abnehmbar___Preisreduziert,1992,6,manuell,90,andere,150000,benzin,nissan,cabrio
7190,Audi_A4_105_PS,2007,3,manuell,105,a4,150000,,audi,limousine
3230,Golf_5_mit_Seitenschaden!,2004,12,manuell,75,golf,150000,benzin,volkswagen,limousine
5100,Mazda_3_Sport,2005,2,manuell,105,3_reihe,60000,benzin,mazda,limousine
1700,Opel_Corsa_B_Edition_2000_TÜV/AU_neu,2018,9,manuell,55,corsa,90000,,opel,
0,Ford_Galxy_6_Sitzer,1998,0,,0,galaxy,150000,benzin,ford,bus
5000,A6_3.0TDI_S_LINE_QUATTRO_224_PS_FULL_ALCANTARA,2008,8,automatik,224,a6,150000,diesel,audi,limousine
120,Polo_6N_ohne_Tuev_aber_laeuft,1996,3,manuell,0,polo,150000,benzin,volkswagen,kleinwagen
0,Golf_5_GTI_TÜV_NEU_F1_Schaltwippen__Genau_Lesen_,2018,12,automatik,0,golf,150000,,volkswagen,
1100,Peugeot_206_Kombi,2003,3,manuell,90,5_reihe,150000,diesel,peugeot,kombi
1399,BMW_e36_318i_Limo_TÜV_8/17,1995,1,manuell,115,3er,150000,benzin,bmw,limousine
7255,Golf_5_Variant__TDI_DPF,2008,12,automatik,140,golf,125000,diesel,volkswagen,kombi
8990,VW_Passat_2011_TDI_DSG_AUTOMATIK_Checkheft_8x_Bereift_Zahnr.,2011,4,automatik,140,passat,150000,diesel,volkswagen,kombi
11400,Volkswagen_Kaefer_Cabrio_Karmann,1967,9,manuell,34,kaefer,60000,benzin,volkswagen,cabrio
6800,Mini_Cooper_Clubman,2008,5,manuell,120,clubman,125000,benzin,mini,limousine
9750,Dacia_Sandero_TCe_90_Laureate_inkl._Full_Service_Paket,2014,6,manuell,90,sandero,30000,benzin,dacia,kleinwagen
3999,Citroen_Jumpy_120_Ps_Unfall,2011,0,,120,andere,125000,diesel,citroen,
8990,Bmw_e60_525i_Orginal_85.000tkm_Scheckheft,2004,11,automatik,192,5er,90000,benzin,bmw,limousine
12999,MINI_Mini_One,2012,7,manuell,98,one,20000,benzin,mini,kleinwagen
3888,Mercedes_Benz_C_220_T_CDI_Navi_AHK__Tuev_neu,2005,1,manuell,150,c_klasse,150000,diesel,mercedes_benz,kombi
3500,Fiat_Panda_1_1_Active_*Klima*,2008,8,manuell,54,panda,90000,benzin,fiat,kleinwagen
25900,Mercedes_Benz_E_300_T_CDI_DPF_BE_7G_TRONIC_Avantg_DIST_COMAND,2011,3,automatik,231,e_klasse,150000,diesel,mercedes_benz,kombi
15500,BMW_520d_Touring__NAVI__XENON__Mwst_Ausweisbar,2011,4,manuell,184,5er,150000,diesel,bmw,kombi
1899,Golf_3_VR6,2017,0,,0,golf,150000,benzin,volkswagen,
290,Opel_Omega_B_Caravan_an_Bastler,1995,1,manuell,115,omega,150000,benzin,opel,kombi
2600,Seat_Ibiza_*SITZHEIZUNG*_*XENON*_*114000KM*,2003,9,manuell,75,ibiza,125000,benzin,seat,kleinwagen
10500,MINI_Cooper_D,2008,2,manuell,109,cooper,80000,diesel,mini,kleinwagen
6500,BMW_318i_touring_Top_Zustand_Klima_Multi_kein_Rost,2005,8,manuell,143,3er,125000,benzin,bmw,kombi
6490,Sparsamer_Hyundai_I_30,2010,11,manuell,116,andere,125000,diesel,hyundai,kombi
1000,Mercedes_Benz_E_270_CDI,1999,9,automatik,170,e_klasse,150000,diesel,mercedes_benz,kombi
3850,Opel_Astra_2.0_Turbo_Caravan_Edition_Navi/xenon/_AHK,2004,11,manuell,200,astra,125000,benzin,opel,kombi
500,1_8_16v_opel_vectra_kombi,1997,0,manuell,125,vectra,150000,benzin,opel,kombi
250,Renault_espace_7_sitzer_kein_tuev,2000,9,manuell,114,espace,150000,,renault,
900,Seat_Ibiza_1.4_Hattrick,1999,6,manuell,60,ibiza,150000,benzin,seat,kleinwagen
1990,Mercedes_Benz_C_180,2001,5,manuell,129,c_klasse,150000,benzin,mercedes_benz,limousine
6550,Mercedes_Benz_C32_AMG_vollaustattung,2002,6,automatik,354,c_klasse,150000,benzin,mercedes_benz,kombi
285,Golf_III_bj.93_75PS_New_Orleans___an_Bastler_,1993,12,manuell,75,golf,125000,benzin,volkswagen,kleinwagen
350,Astra_G_Ersaztteillager,2000,2,manuell,140,astra,150000,benzin,opel,limousine
2990,Kuehlkastenwagen__20*c,2002,12,manuell,90,berlingo,150000,diesel,citroen,bus
1500,Opel_Astra_1.7_CDTI_DPF_Catch_me,2008,1,manuell,125,astra,150000,diesel,opel,limousine
13199,Audi_A5_3.0_TDI_Quattro_Leder_Xenon_Navi,2008,6,manuell,239,a5,150000,diesel,audi,coupe
200,Ford_Ka_fuer_Bastler,2002,3,manuell,60,ka,90000,benzin,ford,kleinwagen
5900,Hundai_Tucson.2.0._Vollausstattung,2007,9,manuell,141,tucson,100000,benzin,hyundai,suv
400,Ford_Escort,1992,2,manuell,75,,90000,benzin,ford,kleinwagen
4450,Peugeot_407_SW_HDi_135,2006,3,manuell,136,4_reihe,150000,diesel,peugeot,kombi
6499,Opel_Corsa_1.4_16V_Sport,2010,6,manuell,87,corsa,70000,benzin,opel,kleinwagen
6450,Mercedes_Benz_A_160_CDI,2008,3,manuell,82,a_klasse,150000,diesel,mercedes_benz,limousine
5600,MINI_Mini_Cooper,2003,11,manuell,116,cooper,90000,benzin,mini,kleinwagen
8200,Skoda_Octavia_Combi_1.4_TSI_Ambiente,2009,5,manuell,122,octavia,100000,benzin,skoda,kombi
1680,Opel_Corsa_1.0_12V_.._TÜV/AU_NEU...,2003,1,manuell,58,corsa,150000,benzin,opel,kleinwagen
5200,gepflegter_Opel_Astra/Schraeghecklimousine,2008,9,manuell,115,astra,90000,benzin,opel,limousine
4200,Touran_1_9_TDI_6_Gang,2016,12,manuell,0,touran,150000,diesel,volkswagen,
777,Ford_Mondeo_Kombi_Diesel,2003,12,manuell,116,mondeo,150000,diesel,ford,kombi
100,Ford_ka_ohne_tuev,2000,5,manuell,0,ka,125000,benzin,ford,kleinwagen
0,Skoda_4/5_tueriger_top_Zustand,2016,0,manuell,45,andere,100000,benzin,skoda,
1300,Volkswagen_Lupo_1.0,1999,10,manuell,50,lupo,150000,benzin,volkswagen,kleinwagen
9000,Bmw_x3_18d_2009_!,2009,0,manuell,160,x_reihe,150000,diesel,bmw,suv
6600,<<<\\\\\\\\_VW_Touran_Highline_2.0_TDI_DPF_DSG_///////>>>,2007,12,automatik,140,touran,150000,diesel,volkswagen,kombi
850,Fiat_Punto,2016,10,manuell,0,punto,150000,benzin,fiat,
350,Schlachfest_Volvo_V40,1997,12,manuell,139,v40,150000,benzin,volvo,kombi
3450,Mercedes_Benz_A_150_Classic,2004,8,manuell,95,a_klasse,150000,benzin,mercedes_benz,limousine
14000,Q7_3.0_TDI_S_Line_Sport_Paket_PLUS__FACELIFT,2009,11,automatik,239,q7,60000,diesel,audi,suv
20700,Volkswagen_CC_1.4_TSI_BlueMotion_Technology,2014,6,automatik,160,cc,30000,benzin,volkswagen,coupe
4750,Opel_Corsa_1.0_12V_Edition___wenig_Kilometer_!!,2008,3,manuell,60,corsa,50000,benzin,opel,kleinwagen
2200,Smart_Fortwo_Pure_Halbautomatik___softtouch__Scheckheftgeplegt,2005,5,automatik,50,fortwo,125000,benzin,smart,coupe
3750,Chrysler_Sebring_Cabrio_2.0_LX,2001,5,manuell,141,andere,150000,benzin,chrysler,cabrio
3200,Toyota_Yaris__klima__TÜV_bis_02.2017,2007,11,manuell,0,yaris,150000,benzin,toyota,kleinwagen
3700,Volkswagen_Passat_Variant_1.8_5V_Turbo,2002,6,manuell,150,passat,150000,benzin,volkswagen,kombi
14900,Chevrolet_Orlando_1.8_Automatik_LTZ_in_top_Zustand,2013,7,automatik,141,andere,20000,benzin,chevrolet,bus
3699,Ford_Fiesta_1.3,2005,3,manuell,60,fiesta,125000,benzin,ford,kleinwagen
2000,Volkswagen_Passat_Variant_1.9_TDI,1998,10,automatik,110,passat,150000,diesel,volkswagen,kombi
2000,Nissan_Vanette,2000,9,manuell,75,,150000,diesel,nissan,bus
950,Rentner_C180__1._Hand,2017,0,manuell,0,c_klasse,125000,benzin,mercedes_benz,
3599,Ford_Focus_C_MAX_1.8_TDCi_Futura_NAVI_KLIMA_Euro4_TÜV,2005,7,manuell,116,focus,150000,diesel,ford,bus
3800,Wolkswagen_Passat_2.0,2006,9,manuell,140,passat,150000,diesel,volkswagen,kombi
2500,Mazda_rx8_Topp_zustand,2004,8,manuell,192,rx_reihe,125000,benzin,mazda,coupe
8850,MERCEDES_BENZ_ML_270_CDI___VOLLAUSSTATTUNG_!!!,2004,2,automatik,163,m_klasse,150000,diesel,mercedes_benz,suv
900,Ford_Focus_mk1,1999,5,manuell,131,focus,150000,benzin,ford,kombi
5500,Opel_Combo_1.4_Twinport_Edition,2009,6,manuell,90,combo,70000,benzin,opel,kombi
5900,Triumph_TR7,1977,6,manuell,106,,80000,benzin,sonstige_autos,coupe
1,VW_Golf_4_Variant_2.0_Bifuel,2005,0,manuell,116,golf,150000,cng,volkswagen,
1035,Golf_mit_Rest_TÜV,2016,5,manuell,75,golf,150000,benzin,volkswagen,
3600,Ford_Fiesta_1.4_Ghia_44200_km_neue_Reifen_Zahnriemen,2004,1,manuell,80,fiesta,50000,benzin,ford,kleinwagen
4900,Mercedes_Benz_Vito_111_CDI,2008,10,automatik,116,vito,150000,diesel,mercedes_benz,bus
15000,Zu_verkaufen,2007,7,automatik,220,5er,100000,benzin,bmw,kombi
3100,Mazda_MX5_NB_FL,2001,12,manuell,110,,125000,benzin,mazda,cabrio
800,VW_LUPO_BJ_2000_mit_165000_km,2000,12,manuell,50,lupo,150000,benzin,volkswagen,kleinwagen
0,Ford_Escort_MK3_Cabrio,1983,0,manuell,0,escort,5000,,ford,cabrio
550,Zum_verkaufen,1998,6,manuell,55,,100000,benzin,opel,kleinwagen
13900,Volkswagen_Transporter_T5,2012,6,manuell,87,transporter,40000,diesel,volkswagen,bus
800,Export_oder_Bastler..__1_Jahr_tuev___Mercedes_A160,2017,3,manuell,0,a_klasse,150000,benzin,mercedes_benz,
3150,Audi_A6_Avant_2.5_TDI_DPF,2003,2,automatik,163,a6,150000,diesel,audi,kombi
890,BMW_318i_E36_YOUNGTIMER_Top_Zustand_EZ92_TÜV_NEU_3/2018_AHK,1992,7,manuell,115,3er,150000,benzin,bmw,limousine
1750,Liebhaberstueck,1996,9,manuell,75,golf,150000,benzin,volkswagen,kleinwagen
8500,Audi_A6_S_Line,2007,5,automatik,179,a6,150000,diesel,audi,kombi
1100,Fiat_Punto_1.8_HGT_Abarth,2002,5,manuell,131,punto,125000,benzin,fiat,kleinwagen
14900,Audi_A1_1.6_TDI_Klimaautomatik_/_Media_Paket_/_PDC,2014,7,manuell,90,a1,20000,diesel,audi,kleinwagen
3250,Volkswagen_Golf_1.6_Automatik,2000,11,automatik,102,golf,150000,benzin,volkswagen,limousine
3125,Volvo_940_2.3_ti__7_sitzer,1995,4,automatik,135,andere,150000,benzin,volvo,kombi
9999,MultivanEZ=12/2010AutomatikMobilitaetsgarantie174Ps,2010,12,automatik,174,transporter,150000,diesel,volkswagen,bus
400,An_Bastler_BMW_525_TDS_blau,1994,4,automatik,115,5er,150000,diesel,bmw,kombi
1799,Mitsubishi_galant_2.5_v6_mit_5_tageskennzeichen,1998,5,manuell,163,galant,30000,benzin,mitsubishi,limousine
1950,Mercedes_Benz__C_Klasse__CL_180_Sportcoupe_,2001,10,manuell,129,cl,150000,benzin,mercedes_benz,coupe
2950,Saab_9_3_2.2_TiD_Arc,2004,9,manuell,125,andere,150000,diesel,saab,limousine
850,BMW_E39_520i,1997,7,manuell,150,,150000,,bmw,limousine
6800,BMW_530d_Touring_M_Paket,2005,11,automatik,218,5er,150000,diesel,bmw,kombi
6900,Corsa_D_acive,2013,12,manuell,87,corsa,50000,,opel,kleinwagen
19900,BMW_335d_Touring___M_Paket___Scheckheft___Voll,2008,8,automatik,286,3er,150000,diesel,bmw,kombi
6900,Volkswagen_Caddy_Life_1.9_TDI_DPF_AHK_Scheckheft__5_Si._,2006,10,manuell,105,caddy,150000,diesel,volkswagen,kombi
1400,BMW_528_E_39,1998,0,automatik,0,5er,150000,benzin,bmw,limousine
2200,A4_1.9_TDI_S_line,2002,6,manuell,131,a4,150000,diesel,audi,limousine
2600,Verkaufen!!!!!!,2003,0,manuell,105,stilo,150000,benzin,fiat,coupe
4200,Mercedes_C200K_Automatik_TÜV_05/17,2001,1,automatik,163,c_klasse,125000,benzin,mercedes_benz,limousine
100,Suche_Auspuff_Anlage_honda_crx_del_sol,2019,4,manuell,125,cr_reihe,20000,,honda,
1000,BMW_323i_Coupé,1996,11,manuell,170,3er,150000,benzin,bmw,coupe
5900,Pontiac_Firebird,1995,5,manuell,148,,150000,benzin,sonstige_autos,cabrio
1550,Golf_cabrio_1.8,1998,2,manuell,116,golf,150000,benzin,volkswagen,cabrio
8000,Nur_fuer_Export_BMW_120i,2007,10,manuell,170,1er,125000,benzin,bmw,limousine
1200,Renault_Kangoo_1.4__75PS__mit_Autogas__LPG_,2000,1,manuell,75,kangoo,150000,lpg,renault,kombi
5200,VW_Polo_1.2_Trendline__Klimaanlage__Top_Zustand,2008,10,manuell,60,polo,80000,benzin,volkswagen,kleinwagen
2699,Golf_IV_1.4l_75_PS_Tuev_04/2018,2001,6,manuell,75,golf,125000,benzin,volkswagen,andere
1600,Peugeot_206_75_XS,2002,1,manuell,75,2_reihe,150000,benzin,peugeot,kleinwagen
599,BMW_E36_320_Kombi,2000,0,,0,3er,150000,,bmw,
6500,Opel_Meriva_1.6_16V_Klimaautomatik__8_Fach_Bereift,2009,9,manuell,105,meriva,80000,benzin,opel,bus
900,Ford_Fiesta_Chianti,1994,11,manuell,60,fiesta,150000,benzin,ford,kleinwagen
1199,Fiat_Punto_1.9_tdi,2001,8,manuell,86,punto,150000,diesel,fiat,limousine
300,Vw_Caddy_9K_1_9_SDI,1997,9,manuell,0,caddy,150000,diesel,volkswagen,andere
2100,Renault_Twingo_1.2_16V_Expression,2001,10,manuell,75,twingo,125000,benzin,renault,kleinwagen
950,Audi_100_CS_5Zyl._Oldtimer_Liebhaberstueck_in_Top_Zustand,1986,11,manuell,115,100,150000,benzin,audi,limousine
800,Volvo_480_Collection_Nr._457,1995,8,manuell,109,andere,150000,benzin,volvo,coupe
5100,AUDI_CABRIO_2_6,1996,1,manuell,150,,125000,benzin,audi,cabrio
1500,NUR_HEUTE_RENAULT_MEGANE_1.9_DCI,2003,3,manuell,120,,150000,diesel,renault,limousine
3250,Mercedes_Benz_300_D,1981,4,manuell,88,andere,150000,diesel,mercedes_benz,limousine
150,An_bastler,1999,3,,60,ka,150000,,ford,kleinwagen
1750,Mercedes_A160_mit_neuen_TÜV_!!,1999,8,manuell,102,a_klasse,150000,benzin,mercedes_benz,limousine
18400,BMW_116d_Urban_Line,2012,11,manuell,116,1er,80000,diesel,bmw,limousine
7840,Nissan_X_Trail_2.0_4x4,2008,3,manuell,141,x_trail,150000,benzin,nissan,suv
3999,Citroën_C4,2005,1,manuell,109,c4,125000,diesel,citroen,limousine
15950,Ford_Transit_Tourneo_TDCi__Trend,2012,8,manuell,140,andere,40000,diesel,ford,bus
0,Mercedes_A_160,1999,1,,0,a_klasse,150000,benzin,mercedes_benz,kleinwagen
550,MITSUBISHI_CARISMA_8_fach_Bereifung,1997,3,manuell,0,carisma,150000,benzin,mitsubishi,limousine
5000,VW_T4_2_5_TDI,1999,12,manuell,102,transporter,150000,diesel,volkswagen,bus
4000,Hyundai_Terracan,2002,0,manuell,150,,5000,diesel,hyundai,suv
4650,BMW_316_TÜV_Neu,2005,1,manuell,0,3er,125000,benzin,bmw,limousine
2200,Renault_megane_1.9d_Cdi__Cabrio,2004,6,manuell,120,megane,150000,diesel,renault,cabrio
27150,Audi_A5_3.0_TDI_Sportback_quattro_DPF_S_tronic,2010,8,automatik,239,a5,150000,diesel,audi,coupe
2000,SKODA_Fabia,2017,0,manuell,68,,100000,,skoda,
800,VW_Polo_Auto,1994,11,manuell,0,polo,20000,benzin,volkswagen,kleinwagen
9100,Golf_6_Navi/SHZ/PDC,2016,0,manuell,110,golf,125000,diesel,volkswagen,
6900,Mazda_2_1.3_Impression,2010,2,manuell,86,andere,60000,benzin,mazda,kleinwagen
3000,Opel_Astra,2003,5,manuell,114,astra,125000,benzin,opel,coupe
15850,BMW_X3_3.0sd_Automatik__Vollausstattung_Leder_Navi,2007,10,automatik,286,x_reihe,125000,diesel,bmw,limousine
2650,Mercedes_Benz_E_220_CDI_Classic,1999,11,automatik,143,e_klasse,150000,diesel,mercedes_benz,limousine
4900,Vito_Brabus,1999,6,automatik,191,v_klasse,150000,benzin,mercedes_benz,bus
2150,Volkswagen_Automatik._1_Hand._TÜV_2017._Top_Zustand,2000,5,automatik,60,polo,125000,benzin,volkswagen,kleinwagen
7777,Renault_Megane_Grandtour_dCi_110_FAP_Dynamique,2010,11,manuell,106,megane,80000,diesel,renault,kombi
2500,Schoene_Oldtimer_Ente__04.08.1969__zum_Herrichten!,1969,8,manuell,0,andere,10000,benzin,citroen,cabrio
2100,Opel_Signum_2.2,2004,3,manuell,155,signum,150000,benzin,opel,kombi
23500,Opel_Speedster_Turbo_2.0,2005,7,manuell,200,andere,70000,benzin,opel,cabrio
24900,Audi_A5_Cabrio_2.0_TFSI_multitronic,2010,4,automatik,211,a5,50000,benzin,audi,cabrio
1500,Audi_90_quattro,1987,12,manuell,136,90,150000,benzin,audi,limousine
650,Auto_FIAT_PUNTO_55,1996,11,manuell,0,punto,150000,benzin,fiat,kleinwagen
